Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15728,375,2,544.6,2,2,2,222,At Risk
15729,208,3,192.55,2,3,1,231,At Risk
15730,61,5,1726.58,3,3,3,333,Champions
15731,549,1,125.3,1,1,1,111,Lost
15732,207,10,1682.07,2,4,3,243,At Risk
15733,278,1,162.3,2,1,1,211,Lost
15734,110,4,2263.3,2,3,3,233,At Risk
15735,416,1,327.68,1,1,1,111,Lost
15736,430,2,1767.1200000000001,1,2,3,123,Cannot Lose Them
15737,10,8,1188.1200000000001,4,4,3,443,Champions
15738,14,41,13372.97,4,4,4,444,Champions
15739,61,1,449.12,3,1,2,312,Potential Loyalists
15740,44,1,154.88,3,1,1,311,Potential Loyalists
15741,453,2,208.62,1,2,1,121,Lost
15742,614,1,156.87,1,1,1,111,Lost
15743,11,4,775.96,4,3,2,432,Loyal Customers
15744,73,1,34.8,3,1,1,311,Potential Loyalists
15745,14,4,1094.5900000000001,4,3,3,433,Champions
15746,129,1,196.88,2,1,1,211,Lost
15747,8,9,2499.81,4,4,4,444,Champions
15748,36,3,609.81,3,3,2,332,Loyal Customers
15749,230,3,44534.3,2,3,4,234,At Risk
15750,10,17,6453.121,4,4,4,444,Champions
15751,456,11,1380.44,1,4,3,143,Hibernating
15752,35,9,4184.56,3,4,4,344,Champions
15753,300,1,79.2,2,1,1,211,Lost
15754,46,9,3037.61,3,4,4,344,Champions
15755,5,17,5993.12,4,4,4,444,Champions
15756,56,4,528.01,3,3,2,332,Loyal Customers
15757,61,6,2940.36,3,3,4,334,Champions
15758,20,1,205.25,4,1,1,411,Potential Loyalists
15759,213,7,830.9300000000001,2,4,2,242,At Risk
15760,626,2,13916.34,1,2,4,124,Cannot Lose Them
15761,438,1,143.05,1,1,1,111,Lost
15762,60,2,583.75,3,2,2,322,Loyal Customers
15763,27,2,1086.92,3,2,3,323,Loyal Customers
15764,83,8,4503.08,3,4,4,344,Champions
15765,662,1,370.63,1,1,2,112,Lost
15766,59,3,831.0600000000001,3,3,2,332,Loyal Customers
15768,111,34,15308.89,2,4,4,244,At Risk
15769,2,46,88704.32,4,4,4,444,Champions
15770,608,1,321.45,1,1,1,111,Lost
15771,599,3,1006.54,1,3,3,133,Hibernating
15772,413,1,280.88,1,1,1,111,Lost
15773,1,2,774.52,4,2,2,422,Loyal Customers
15774,64,6,1288.34,3,3,3,333,Champions
15775,241,2,150.5,2,2,1,221,At Risk
15776,128,1,241.62,2,1,1,211,Lost
15777,236,7,1762.6100000000001,2,4,3,243,At Risk
15778,426,1,307.95000000000005,1,1,1,111,Lost
15779,458,2,124.08000000000001,1,2,1,121,Lost
15780,179,3,475.28000000000003,2,3,2,232,At Risk
15781,20,3,345.46000000000004,4,3,2,432,Loyal Customers
15782,5,4,4014.1,4,3,4,434,Champions
15783,6,1,246.3,4,1,1,411,Potential Loyalists
15784,463,2,848.33,1,2,2,122,Lost
15785,28,16,5969.93,3,4,4,344,Champions
15786,41,5,8501.62,3,3,4,334,Champions
15787,21,3,933.26,4,3,3,433,Champions
15788,504,1,221.83,1,1,1,111,Lost
15789,353,6,1962.01,2,3,3,233,At Risk
15790,5,1,218.75,4,1,1,411,Potential Loyalists
15791,39,5,3608.34,3,3,4,334,Champions
15792,395,2,933.84,1,2,3,123,Cannot Lose Them
15793,10,8,2399.57,4,4,4,444,Champions
15794,732,2,777.0,1,2,2,122,Lost
15795,145,8,1979.8700000000001,2,4,3,243,At Risk
15796,12,16,4723.9800000000005,4,4,4,444,Champions
15797,108,6,2821.08,2,3,4,234,At Risk
15798,488,3,1535.37,1,3,3,133,Hibernating
15799,71,4,1421.34,3,3,3,333,Champions
15800,102,7,1227.07,2,4,3,243,At Risk
15801,41,3,1063.95,3,3,3,333,Champions
15802,138,1,451.42,2,1,2,212,Lost
15803,46,4,1929.66,3,3,3,333,Champions
15804,6,12,3877.34,4,4,4,444,Champions
15805,18,30,10148.93,4,4,4,444,Champions
15806,41,3,784.58,3,3,2,332,Loyal Customers
15807,45,5,1817.52,3,3,3,333,Champions
15808,301,21,18133.3,2,4,4,244,At Risk
15809,31,7,1274.44,3,4,3,343,Champions
15810,74,8,2999.04,3,4,4,344,Champions
15811,17,7,3776.0,4,4,4,444,Champions
15812,102,12,5201.47,2,4,4,244,At Risk
15813,203,2,1303.9099999999999,2,2,3,223,At Risk
15814,12,6,2634.44,4,3,4,434,Champions
15815,59,5,2100.6,3,3,3,333,Champions
15816,537,2,144.15,1,2,1,121,Lost
15817,416,3,2766.4,1,3,4,134,Hibernating
15818,584,1,340.5,1,1,1,111,Lost
15819,44,10,3934.79,3,4,4,344,Champions
15820,315,1,206.98,2,1,1,211,Lost
15821,39,2,570.96,3,2,2,322,Loyal Customers
15822,354,5,1394.79,2,3,3,233,At Risk
15823,363,3,3897.17,2,3,4,234,At Risk
15824,448,2,890.94,1,2,3,123,Cannot Lose Them
15825,167,1,532.94,2,1,2,212,Lost
15826,51,4,2598.28,3,3,4,334,Champions
15827,68,28,3794.07,3,4,4,344,Champions
15828,370,1,1108.82,2,1,3,213,Cannot Lose Them
15829,94,2,636.14,3,2,2,322,Loyal Customers
15830,33,1,576.0,3,1,2,312,Potential Loyalists
15831,54,3,794.64,3,3,2,332,Loyal Customers
15832,249,1,836.79,2,1,2,212,Lost
15833,733,1,80.4,1,1,1,111,Lost
15834,65,7,3764.39,3,4,4,344,Champions
15835,39,4,954.09,3,3,3,333,Champions
15836,45,1,137.37,3,1,1,311,Potential Loyalists
15837,60,2,777.01,3,2,2,322,Loyal Customers
15838,6,34,74163.0,4,4,4,444,Champions
15839,28,3,1048.49,3,3,3,333,Champions
15840,54,2,355.56,3,2,2,322,Loyal Customers
15841,68,9,2742.41,3,4,4,344,Champions
15842,388,2,548.8000000000001,1,2,2,122,Lost
15843,299,1,118.95,2,1,1,211,Lost
15844,41,1,130.73999999999998,3,1,1,311,Potential Loyalists
15845,13,11,4426.28,4,4,4,444,Champions
15846,380,1,107.01,1,1,1,111,Lost
15847,33,5,822.57,3,3,2,332,Loyal Customers
15848,617,1,137.99,1,1,1,111,Lost
15850,14,6,1006.75,4,3,3,433,Champions
15851,522,1,109.73,1,1,1,111,Lost
15852,182,3,257.26,2,3,1,231,At Risk
15853,47,1,110.8,3,1,1,311,Potential Loyalists
15854,82,19,5449.1,3,4,4,344,Champions
15855,132,6,1052.72,2,3,3,233,At Risk
15856,2,49,32791.47,4,4,4,444,Champions
15857,14,2,570.48,4,2,2,422,Loyal Customers
15858,11,13,3936.34,4,4,4,444,Champions
15859,428,1,438.46,1,1,2,112,Lost
15860,36,17,2463.96,3,4,4,344,Champions
15861,7,12,4369.2,4,4,4,444,Champions
15862,3,13,2866.52,4,4,4,444,Champions
15863,21,5,355.1,4,3,2,432,Loyal Customers
15864,17,7,2180.76,4,4,3,443,Champions
15865,36,5,2241.42,3,3,3,333,Champions
15866,96,1,211.89,3,1,1,311,Potential Loyalists
15867,17,30,8749.37,4,4,4,444,Champions
15868,578,1,94.53,1,1,1,111,Lost
15869,272,3,321.11,2,3,1,231,At Risk
15870,28,4,857.46,3,3,2,332,Loyal Customers
15871,432,1,33.099999999999994,1,1,1,111,Lost
15872,10,4,729.25,4,3,2,432,Loyal Customers
15873,495,4,313.91999999999996,1,3,1,131,Hibernating
15874,59,21,11284.76,3,4,4,344,Champions
15875,641,1,108.52,1,1,1,111,Lost
15876,404,2,1449.14,1,2,3,123,Cannot Lose Them
15877,13,1,239.31,4,1,1,411,Potential Loyalists
15878,557,2,330.77,1,2,1,121,Lost
15879,399,4,1137.8,1,3,3,133,Hibernating
15880,362,1,670.41,2,1,2,212,Lost
15881,307,5,501.39,2,3,2,232,At Risk
15882,194,8,1495.98,2,4,3,243,At Risk
15883,28,1,143.76,3,1,1,311,Potential Loyalists
15884,427,2,244.60000000000002,1,2,1,121,Lost
15885,88,15,1951.82,3,4,3,343,Champions
15886,55,4,1052.8700000000001,3,3,3,333,Champions
15887,402,3,1027.15,1,3,3,133,Hibernating
15888,76,3,429.16,3,3,2,332,Loyal Customers
15889,152,8,1717.07,2,4,3,243,At Risk
15890,390,5,535.65,1,3,2,132,Hibernating
15891,222,1,511.68,2,1,2,212,Lost
15892,664,1,128.2,1,1,1,111,Lost
15893,477,1,305.28000000000003,1,1,1,111,Lost
15894,248,2,409.69,2,2,2,222,At Risk
15895,145,1,179.17,2,1,1,211,Lost
15897,189,2,208.59,2,2,1,221,At Risk
15898,222,24,5131.4,2,4,4,244,At Risk
15899,362,1,112.5,2,1,1,211,Lost
15900,19,4,886.57,4,3,3,433,Champions
15901,12,7,687.72,4,4,2,442,Loyal Customers
15902,375,1,145.01,2,1,1,211,Lost
15903,5,12,8939.84,4,4,4,444,Champions
15904,3,1,164.68,4,1,1,411,Potential Loyalists
15905,538,1,114.69,1,1,1,111,Lost
15906,15,10,2530.19,4,4,4,444,Champions
15907,172,2,477.59000000000003,2,2,2,222,At Risk
15908,486,2,758.62,1,2,2,122,Lost
15909,169,1,191.94,2,1,1,211,Lost
15910,10,14,2527.82,4,4,4,444,Champions
15911,619,8,1700.24,1,4,3,143,Hibernating
15912,173,9,1074.7,2,4,3,243,At Risk
15913,529,1,6.300000000000001,1,1,1,111,Lost
15914,373,2,205.99,2,2,1,221,At Risk
15915,397,1,364.45,1,1,2,112,Lost
15916,11,13,3377.69,4,4,4,444,Champions
15917,243,5,530.17,2,3,2,232,At Risk
15918,186,3,582.88,2,3,2,232,At Risk
15919,15,2,751.72,4,2,2,422,Loyal Customers
15920,149,9,569.14,2,4,2,242,At Risk
15921,168,4,775.26,2,3,2,232,At Risk
15922,364,1,739.0,2,1,2,212,Lost
15923,363,1,254.16,2,1,1,211,Lost
15924,726,1,102.82,1,1,1,111,Lost
15925,189,1,207.15,2,1,1,211,Lost
15926,537,1,134.44,1,1,1,111,Lost
15927,642,1,106.54,1,1,1,111,Lost
15928,651,1,293.53,1,1,1,111,Lost
15929,639,1,594.0,1,1,2,112,Lost
15930,62,1,426.63,3,1,2,312,Potential Loyalists
15931,423,1,239.9,1,1,1,111,Lost
15932,83,7,2195.65,3,4,3,343,Champions
15933,17,3,1107.46,4,3,3,433,Champions
15934,413,2,2190.66,1,2,3,123,Cannot Lose Them
15935,234,2,416.86,2,2,2,222,At Risk
15936,374,2,282.79,2,2,1,221,At Risk
15937,59,1,145.35000000000002,3,1,1,311,Potential Loyalists
15938,108,9,734.8100000000001,2,4,2,242,At Risk
15939,85,16,9060.39,3,4,4,344,Champions
15940,306,1,35.8,2,1,1,211,Lost
15941,632,1,405.0,1,1,2,112,Lost
15942,129,1,337.44,2,1,1,211,Lost
15943,645,2,271.28999999999996,1,2,1,121,Lost
15944,272,4,2164.24,2,3,3,233,At Risk
15945,360,4,827.27,2,3,2,232,At Risk
15946,498,3,2304.18,1,3,4,134,Hibernating
15947,78,1,1708.24,3,1,3,313,Potential Loyalists
15948,3,3,1509.0900000000001,4,3,3,433,Champions
15949,12,2,364.72,4,2,2,422,Loyal Customers
15950,27,10,7120.91,3,4,4,344,Champions
15951,4,3,1013.1700000000001,4,3,3,433,Champions
15952,29,4,781.91,3,3,2,332,Loyal Customers
15953,10,18,3648.08,4,4,4,444,Champions
15954,584,1,190.75,1,1,1,111,Lost
15955,19,22,8658.36,4,4,4,444,Champions
15956,547,2,617.6,1,2,2,122,Lost
15957,27,3,921.25,3,3,3,333,Champions
15958,69,4,462.12,3,3,2,332,Loyal Customers
15959,677,3,542.89,1,3,2,132,Hibernating
15960,369,4,410.95,2,3,2,232,At Risk
15961,374,1,451.28999999999996,2,1,2,212,Lost
15962,444,1,289.48,1,1,1,111,Lost
15963,15,2,470.76,4,2,2,422,Loyal Customers
15964,658,1,269.21000000000004,1,1,1,111,Lost
15965,12,13,2928.13,4,4,4,444,Champions
15966,446,1,426.53,1,1,2,112,Lost
15967,18,12,2966.0,4,4,4,444,Champions
15968,384,1,404.55,1,1,2,112,Lost
15969,45,4,992.05,3,3,3,333,Champions
15970,299,2,1017.3199999999999,2,2,3,223,At Risk
15971,13,18,5902.83,4,4,4,444,Champions
15972,451,5,1769.33,1,3,3,133,Hibernating
15973,361,3,988.44,2,3,3,233,At Risk
15974,35,7,3442.15,3,4,4,344,Champions
15975,79,1,371.01,3,1,2,312,Potential Loyalists
15976,161,6,1694.41,2,3,3,233,At Risk
15977,12,2,1054.73,4,2,3,423,Loyal Customers
15978,72,3,3279.42,3,3,4,334,Champions
15979,598,1,329.21999999999997,1,1,1,111,Lost
15980,84,7,6543.68,3,4,4,344,Champions
15981,20,21,9362.77,4,4,4,444,Champions
15982,600,1,324.51,1,1,1,111,Lost
15983,17,8,3924.02,4,4,4,444,Champions
15984,66,28,7785.8,3,4,4,344,Champions
15985,118,7,2715.28,2,4,4,244,At Risk
15986,25,2,354.42,4,2,2,422,Loyal Customers
15987,7,8,1649.47,4,4,3,443,Champions
15988,14,3,738.89,4,3,2,432,Loyal Customers
15989,371,2,368.31,2,2,2,222,At Risk
15990,39,7,1997.75,3,4,3,343,Champions
15991,529,1,150.55,1,1,1,111,Lost
15992,391,2,854.61,1,2,2,122,Lost
15993,4,7,2777.67,4,4,4,444,Champions
15994,50,3,1175.68,3,3,3,333,Champions
15995,409,1,694.54,1,1,2,112,Lost
15996,83,7,1649.65,3,4,3,343,Champions
15998,32,16,8274.14,3,4,4,344,Champions
15999,731,1,20.4,1,1,1,111,Lost
16001,376,1,583.39,2,1,2,212,Lost
16002,621,1,169.21,1,1,1,111,Lost
16003,25,10,5613.83,4,4,4,444,Champions
16004,470,5,2146.39,1,3,3,133,Hibernating
16005,7,10,2365.4900000000002,4,4,4,444,Champions
16006,207,2,332.82,2,2,1,221,At Risk
16007,43,7,3053.06,3,4,4,344,Champions
16008,19,15,5339.13,4,4,4,444,Champions
16009,17,4,972.11,4,3,3,433,Champions
16010,241,11,1694.86,2,4,3,243,At Risk
16011,3,29,5838.96,4,4,4,444,Champions
16012,30,5,2978.59,3,3,4,334,Champions
16013,3,83,56349.4,4,4,4,444,Champions
16014,33,5,1100.28,3,3,3,333,Champions
16015,22,2,501.45,4,2,2,422,Loyal Customers
16016,10,10,2314.07,4,4,4,444,Champions
16017,43,5,1545.58,3,3,3,333,Champions
16018,34,4,698.13,3,3,2,332,Loyal Customers
16019,42,27,17329.16,3,4,4,344,Champions
16020,12,3,851.01,4,3,2,432,Loyal Customers
16021,390,2,487.03,1,2,2,122,Lost
16022,255,1,602.63,2,1,2,212,Lost
16023,41,3,719.81,3,3,2,332,Loyal Customers
16024,7,3,483.99,4,3,2,432,Loyal Customers
16025,25,1,439.65999999999997,4,1,2,412,Potential Loyalists
16026,38,1,236.09,3,1,1,311,Potential Loyalists
16027,87,15,2048.36,3,4,3,343,Champions
16028,591,1,82.2,1,1,1,111,Lost
16029,34,107,122035.14,3,4,4,344,Champions
16030,305,1,331.24,2,1,1,211,Lost
16031,88,2,547.9,3,2,2,322,Loyal Customers
16032,451,6,1965.72,1,3,3,133,Hibernating
16033,1,27,10764.45,4,4,4,444,Champions
16034,191,6,911.32,2,3,3,233,At Risk
16035,555,1,217.73,1,1,1,111,Lost
16036,82,4,2556.84,3,3,4,334,Champions
16037,265,5,1509.3400000000001,2,3,3,233,At Risk
16038,3,3,471.78,4,3,2,432,Loyal Customers
16039,419,2,456.4,1,2,2,122,Lost
16040,60,7,2416.9,3,4,4,344,Champions
16041,26,3,3166.4,4,3,4,434,Champions
16042,17,8,2245.32,4,4,3,443,Champions
16043,33,8,1856.5900000000001,3,4,3,343,Champions
16044,430,1,340.84000000000003,1,1,1,111,Lost
16045,115,8,3434.93,2,4,4,244,At Risk
16046,557,1,235.78,1,1,1,111,Lost
16047,677,1,107.14,1,1,1,111,Lost
16048,364,4,1075.23,2,3,3,233,At Risk
16049,35,6,1852.15,3,3,3,333,Champions
16050,169,3,300.7,2,3,1,231,At Risk
16051,677,1,188.44,1,1,1,111,Lost
16052,49,1,362.06,3,1,2,312,Potential Loyalists
16053,28,6,3634.84,3,3,4,334,Champions
16054,141,4,2111.88,2,3,3,233,At Risk
16055,216,1,134.8,2,1,1,211,Lost
16056,40,1,650.75,3,1,2,312,Potential Loyalists
16057,11,10,3854.85,4,4,4,444,Champions
16058,401,1,62.7,1,1,1,111,Lost
16059,61,12,3171.82,3,4,4,344,Champions
16060,396,3,541.95,1,3,2,132,Hibernating
16061,426,1,89.65,1,1,1,111,Lost
16062,5,8,2863.45,4,4,4,444,Champions
16063,255,1,335.32,2,1,1,211,Lost
16064,720,1,109.31,1,1,1,111,Lost
16065,360,8,2359.27,2,4,4,244,At Risk
16066,12,5,1521.04,4,3,3,433,Champions
16067,558,3,3269.11,1,3,4,134,Hibernating
16068,589,1,115.73,1,1,1,111,Lost
16069,413,1,457.7,1,1,2,112,Lost
16070,17,2,852.15,4,2,2,422,Loyal Customers
16071,40,4,1076.8,3,3,3,333,Champions
16072,283,4,4180.09,2,3,4,234,At Risk
16073,292,1,122.4,2,1,1,211,Lost
16074,385,1,252.5,1,1,1,111,Lost
16075,498,2,736.9300000000001,1,2,2,122,Lost
16076,17,9,2073.75,4,4,3,443,Champions
16077,621,1,2300.4,1,1,4,114,Cannot Lose Them
16078,279,2,362.99,2,2,2,222,At Risk
16079,12,3,1352.0,4,3,3,433,Champions
16080,77,4,602.5600000000001,3,3,2,332,Loyal Customers
16081,52,8,4436.56,3,4,4,344,Champions
16082,665,1,106.75,1,1,1,111,Lost
16083,96,4,2351.42,3,3,4,334,Champions
16084,294,1,436.18,2,1,2,212,Lost
16085,18,12,2341.03,4,4,4,444,Champions
16086,55,10,2864.9900000000002,3,4,4,344,Champions
16087,384,5,1739.92,1,3,3,133,Hibernating
16088,571,2,1437.43,1,2,3,123,Cannot Lose Them
16089,381,2,263.49,1,2,1,121,Lost
16090,620,1,180.56,1,1,1,111,Lost
16091,150,2,315.06,2,2,1,221,At Risk
16092,110,6,1587.94,2,3,3,233,At Risk
16093,102,1,17.0,2,1,1,211,Lost
16094,7,11,3695.56,4,4,4,444,Champions
16095,451,1,447.05,1,1,2,112,Lost
16096,259,4,1584.97,2,3,3,233,At Risk
16097,235,1,185.04999999999998,2,1,1,211,Lost
16098,83,14,4441.3,3,4,4,344,Champions
16099,46,7,1573.2,3,4,3,343,Champions
16100,458,1,582.64,1,1,2,112,Lost
16101,66,4,3229.16,3,3,4,334,Champions
16102,37,3,1842.14,3,3,3,333,Champions
16103,2,22,6191.71,4,4,4,444,Champions
16104,57,9,2774.46,3,4,4,344,Champions
16105,244,5,2386.19,2,3,4,234,At Risk
16106,61,1,108.38,3,1,1,311,Potential Loyalists
16107,13,7,3204.1600000000003,4,4,4,444,Champions
16108,80,4,2235.92,3,3,3,333,Champions
16109,214,3,939.48,2,3,3,233,At Risk
16110,40,4,1781.59,3,3,3,333,Champions
16111,423,1,549.33,1,1,2,112,Lost
16112,138,4,195.74,2,3,1,231,At Risk
16113,178,1,161.38,2,1,1,211,Lost
16114,166,1,135.75000000000003,2,1,1,211,Lost
16115,5,12,2553.8,4,4,4,444,Champions
16116,207,1,612.78,2,1,2,212,Lost
16117,185,3,654.4,2,3,2,232,At Risk
16118,648,1,4376.25,1,1,4,114,Cannot Lose Them
16119,3,8,1720.81,4,4,3,443,Champions
16120,54,6,2967.51,3,3,4,334,Champions
16121,53,5,1450.04,3,3,3,333,Champions
16122,68,6,1001.34,3,3,3,333,Champions
16123,47,1,307.78000000000003,3,1,1,311,Potential Loyalists
16124,312,4,1772.49,2,3,3,233,At Risk
16125,361,14,4581.7,2,4,4,244,At Risk
16126,24,15,14644.6,4,4,4,444,Champions
16127,34,2,801.3100000000001,3,2,2,322,Loyal Customers
16128,13,11,3801.05,4,4,4,444,Champions
16129,402,3,1396.05,1,3,3,133,Hibernating
16130,417,4,987.48,1,3,3,133,Hibernating
16131,47,12,9957.42,3,4,4,344,Champions
16132,539,2,664.1999999999999,1,2,2,122,Lost
16133,2,55,22683.04,4,4,4,444,Champions
16134,17,5,2145.34,4,3,3,433,Champions
16135,258,2,819.45,2,2,2,222,At Risk
16136,55,4,946.8000000000001,3,3,3,333,Champions
16137,675,1,422.7,1,1,2,112,Lost
16138,374,3,910.35,2,3,3,233,At Risk
16139,14,5,1111.15,4,3,3,433,Champions
16140,61,3,1557.6000000000001,3,3,3,333,Champions
16141,84,2,955.94,3,2,3,323,Loyal Customers
16142,245,1,535.34,2,1,2,212,Lost
16143,103,11,4435.25,2,4,4,244,At Risk
16144,242,1,175.2,2,1,1,211,Lost
16145,4,19,6805.4400000000005,4,4,4,444,Champions
16146,152,4,946.38,2,3,3,233,At Risk
16147,129,5,2398.91,2,3,4,234,At Risk
16148,291,2,386.62,2,2,2,222,At Risk
16149,137,2,305.38,2,2,1,221,At Risk
16150,38,10,4395.59,3,4,4,344,Champions
16152,264,1,1829.04,2,1,3,213,Cannot Lose Them
16153,45,11,5133.49,3,4,4,344,Champions
16155,377,5,796.9,1,3,2,132,Hibernating
16156,4,20,6188.18,4,4,4,444,Champions
16157,11,3,656.69,4,3,2,432,Loyal Customers
16158,517,9,628.32,1,4,2,142,Hibernating
16159,277,4,1232.79,2,3,3,233,At Risk
16160,60,2,1025.44,3,2,3,323,Loyal Customers
16161,10,42,12425.75,4,4,4,444,Champions
16162,247,1,37.4,2,1,1,211,Lost
16163,227,6,2849.58,2,3,4,234,At Risk
16164,12,3,822.48,4,3,2,432,Loyal Customers
16165,500,1,79.9,1,1,1,111,Lost
16166,423,2,435.83,1,2,2,122,Lost
16167,409,5,1386.12,1,3,3,133,Hibernating
16168,6,66,10636.47,4,4,4,444,Champions
16169,3,4,1822.97,4,3,3,433,Champions
16170,46,20,6869.0,3,4,4,344,Champions
16171,54,1,73.19999999999999,3,1,1,311,Potential Loyalists
16172,90,8,1884.55,3,4,3,343,Champions
16173,11,6,1418.32,4,3,3,433,Champions
16174,121,7,2246.75,2,4,3,243,At Risk
16175,89,7,1836.44,3,4,3,343,Champions
16176,416,4,2052.69,1,3,3,133,Hibernating
16177,46,8,2247.31,3,4,3,343,Champions
16178,133,2,612.6,2,2,2,222,At Risk
16179,56,1,215.83,3,1,1,311,Potential Loyalists
16180,95,13,16249.87,3,4,4,344,Champions
16181,68,1,305.54,3,1,1,311,Potential Loyalists
16182,67,9,9971.65,3,4,4,344,Champions
16183,62,4,1077.81,3,3,3,333,Champions
16184,59,6,1158.79,3,3,3,333,Champions
16185,12,3,644.72,4,3,2,432,Loyal Customers
16186,18,26,9026.11,4,4,4,444,Champions
16187,27,15,6911.4400000000005,3,4,4,344,Champions
16188,40,5,1087.66,3,3,3,333,Champions
16189,11,2,215.48,4,2,1,421,Loyal Customers
16190,35,8,2723.55,3,4,4,344,Champions
16191,7,23,15433.16,4,4,4,444,Champions
16192,731,1,351.3,1,1,2,112,Lost
16193,232,2,630.4300000000001,2,2,2,222,At Risk
16194,370,1,308.6,2,1,1,211,Lost
16195,718,1,323.25,1,1,1,111,Lost
16196,484,1,93.3,1,1,1,111,Lost
16197,465,9,2016.71,1,4,3,143,Hibernating
16198,70,2,1030.0410000000002,3,2,3,323,Loyal Customers
16199,388,7,942.75,1,4,3,143,Hibernating
16200,159,11,5089.8,2,4,4,244,At Risk
16201,16,4,1602.72,4,3,3,433,Champions
16202,356,9,2501.9900000000002,2,4,4,244,At Risk
16203,54,6,1114.54,3,3,3,333,Champions
16204,18,3,918.71,4,3,3,433,Champions
16205,26,7,1820.11,4,4,3,443,Champions
16206,50,13,2589.87,3,4,4,344,Champions
16207,20,1,394.38,4,1,2,412,Potential Loyalists
16208,40,10,3440.4500000000003,3,4,4,344,Champions
16209,84,9,4146.78,3,4,4,344,Champions
16210,5,34,34890.11,4,4,4,444,Champions
16211,84,3,1090.59,3,3,3,333,Champions
16212,15,4,1293.71,4,3,3,433,Champions
16213,74,1,159.0,3,1,1,311,Potential Loyalists
16214,166,4,2038.25,2,3,3,233,At Risk
16215,76,1,242.35,3,1,1,311,Potential Loyalists
16216,262,1,914.9300000000001,2,1,3,213,Cannot Lose Them
16217,230,2,304.25,2,2,1,221,At Risk
16218,25,13,4439.97,4,4,4,444,Champions
16219,496,1,40.8,1,1,1,111,Lost
16221,32,9,2186.66,3,4,3,343,Champions
16222,313,2,1272.05,2,2,3,223,At Risk
16223,370,2,1087.05,2,2,3,223,At Risk
16224,52,5,1616.54,3,3,3,333,Champions
16225,40,15,2859.31,3,4,4,344,Champions
16226,198,5,672.17,2,3,2,232,At Risk
16227,220,3,1027.22,2,3,3,233,At Risk
16228,380,3,885.71,1,3,3,133,Hibernating
16229,82,6,2867.86,3,3,4,334,Champions
16230,185,2,542.03,2,2,2,222,At Risk
16231,374,4,1074.47,2,3,3,233,At Risk
16232,39,7,2712.97,3,4,4,344,Champions
16233,66,9,1965.71,3,4,3,343,Champions
16234,471,3,333.18,1,3,1,131,Hibernating
16235,36,9,2053.71,3,4,3,343,Champions
16236,73,1,432.2,3,1,2,312,Potential Loyalists
16237,432,1,136.65,1,1,1,111,Lost
16238,418,1,63.66,1,1,1,111,Lost
16239,52,6,1492.2,3,3,3,333,Champions
16240,19,2,3718.8,4,2,4,424,Loyal Customers
16241,5,16,4270.51,4,4,4,444,Champions
16242,3,14,7404.650000000001,4,4,4,444,Champions
16243,29,2,409.1,3,2,2,322,Loyal Customers
16244,207,2,2579.38,2,2,4,224,At Risk
16245,19,3,1413.66,4,3,3,433,Champions
16246,455,2,821.35,1,2,2,122,Lost
16247,165,1,114.56,2,1,1,211,Lost
16248,57,1,152.94,3,1,1,311,Potential Loyalists
16249,48,5,1800.07,3,3,3,333,Champions
16250,256,3,791.38,2,3,2,232,At Risk
16251,507,1,128.31,1,1,1,111,Lost
16252,378,1,295.09000000000003,1,1,1,111,Lost
16253,62,7,7272.2,3,4,4,344,Champions
16254,373,3,967.44,2,3,3,233,At Risk
16255,12,15,4904.25,4,4,4,444,Champions
16256,262,3,1629.37,2,3,3,233,At Risk
16257,172,1,46.95,2,1,1,211,Lost
16258,40,15,11942.52,3,4,4,344,Champions
16259,405,3,340.94,1,3,1,131,Hibernating
16260,46,1,1035.45,3,1,3,313,Potential Loyalists
16261,12,6,1041.16,4,3,3,433,Champions
16262,373,1,755.15,2,1,2,212,Lost
16263,418,1,348.16,1,1,2,112,Lost
16264,433,2,823.53,1,2,2,122,Lost
16265,4,12,6935.17,4,4,4,444,Champions
16266,69,14,1757.95,3,4,3,343,Champions
16267,586,1,186.66,1,1,1,111,Lost
16268,66,2,667.65,3,2,2,322,Loyal Customers
16269,433,1,717.57,1,1,2,112,Lost
16270,348,1,1141.24,2,1,3,213,Cannot Lose Them
16271,11,9,3382.82,4,4,4,444,Champions
16272,112,1,411.7,2,1,2,212,Lost
16273,643,2,318.34000000000003,1,2,1,121,Lost
16274,364,1,703.5,2,1,2,212,Lost
16275,192,3,2151.11,2,3,3,233,At Risk
16276,172,3,2629.3900000000003,2,3,4,234,At Risk
16277,729,1,188.69,1,1,1,111,Lost
16278,95,3,1117.84,3,3,3,333,Champions
16279,16,9,5698.28,4,4,4,444,Champions
16280,720,1,238.05,1,1,1,111,Lost
16281,67,3,3424.02,3,3,4,334,Champions
16282,335,3,1307.5800000000002,2,3,3,233,At Risk
16283,1,8,4350.32,4,4,4,444,Champions
16284,26,3,1018.48,4,3,3,433,Champions
16285,641,1,176.9,1,1,1,111,Lost
16286,472,2,328.95,1,2,1,121,Lost
16287,165,5,1006.98,2,3,3,233,At Risk
16288,465,1,129.85,1,1,1,111,Lost
16289,457,1,136.31,1,1,1,111,Lost
16290,460,4,1957.7,1,3,3,133,Hibernating
16291,677,1,117.72,1,1,1,111,Lost
16292,117,5,1253.76,2,3,3,233,At Risk
16293,17,15,4657.95,4,4,4,444,Champions
